event_id,application_id,stage,event_timestamp,notes
987,288,approved,2023-04-09 02:40:00,Loan approved by underwriter
988,288,disbursed,2023-04-13 01:40:00,Funds transferred to account
989,289,submitted,2023-09-30 19:01:00,Application received
990,289,under_review,2023-10-01 12:01:00,Assigned to review team
991,289,verified,2023-10-04 21:01:00,Documents verified successfully
992,289,approved,2023-10-06 08:01:00,Loan approved by underwriter
993,289,disbursed,2023-10-09 02:01:00,Funds transferred to account
994,290,submitted,2023-06-06 20:04:00,Application received
995,290,under_review,2023-06-07 11:04:00,Assigned to review team
996,290,verified,2023-06-10 11:04:00,Documents verified successfully
997,291,submitted,2023-09-10 20:48:00,Application received
998,291,under_review,2023-09-11 19:48:00,Assigned to review team
999,291,verified,2023-09-14 11:48:00,Documents verified successfully
1000,292,submitted,2023-03-07 18:45:00,Application received
1001,293,submitted,2023-12-03 00:03:00,Application received
1002,293,under_review,2023-12-04 13:03:00,Assigned to review team
1003,293,verified,2023-12-05 17:03:00,Documents verified successfully
1004,293,approved,2023-12-07 00:03:00,Loan approved by underwriter
1005,293,disbursed,2023-12-10 15:03:00,Funds transferred to account
1006,294,submitted,2023-12-20 23:00:00,Application received
1007,294,under_review,2023-12-22 12:00:00,Assigned to review team
1008,294,verified,2023-12-24 13:00:00,Documents verified successfully
1009,294,approved,2023-12-25 16:00:00,Loan approved by underwriter
1010,294,disbursed,2023-12-29 10:00:00,Funds transferred to account
1011,295,submitted,2023-04-15 01:45:00,Application received
1012,295,under_review,2023-04-16 00:45:00,Assigned to review team
1013,295,verified,2023-04-16 13:45:00,Documents verified successfully
1014,295,approved,2023-04-16 19:45:00,Loan approved by underwriter
1015,295,disbursed,2023-04-19 13:45:00,Funds transferred to account
1016,296,submitted,2023-01-08 23:05:00,Application received
1017,296,under_review,2023-01-09 23:05:00,Assigned to review team
1018,296,verified,2023-01-11 22:05:00,Documents verified successfully
1019,296,approved,2023-01-14 07:05:00,Loan approved by underwriter
1020,296,disbursed,2023-01-15 16:05:00,Funds transferred to account
1021,297,submitted,2023-07-07 13:20:00,Application received
1022,297,under_review,2023-07-08 02:20:00,Assigned to review team
1023,298,submitted,2023-08-15 23:17:00,Application received
1024,298,under_review,2023-08-17 14:17:00,Assigned to review team
1025,299,submitted,2023-07-20 13:54:00,Application received
1026,299,under_review,2023-07-21 05:54:00,Assigned to review team
1027,299,verified,2023-07-24 05:54:00,Documents verified successfully
1028,299,approved,2023-07-27 04:54:00,Loan approved by underwriter
1029,299,disbursed,2023-07-30 20:54:00,Funds transferred to account
1030,300,submitted,2023-09-09 19:56:00,Application received
1031,300,under_review,2023-09-11 18:56:00,Assigned to review team
1032,301,submitted,2023-11-27 11:25:00,Application received
1033,301,under_review,2023-11-27 23:25:00,Assigned to review team
1034,301,verified,2023-12-01 10:25:00,Documents verified successfully
1035,302,submitted,2023-09-13 12:41:00,Application received
1036,302,under_review,2023-09-13 15:41:00,Assigned to review team
1037,302,verified,2023-09-15 06:41:00,Documents verified successfully
1038,302,approved,2023-09-17 20:41:00,Loan approved by underwriter
1039,302,disbursed,2023-09-20 14:41:00,Funds transferred to account
1040,303,submitted,2023-11-25 21:56:00,Application received
1041,304,submitted,2023-11-16 05:30:00,Application received
1042,304,under_review,2023-11-17 13:30:00,Assigned to review team
1043,304,verified,2023-11-21 09:30:00,Documents verified successfully
1044,305,submitted,2023-05-30 22:33:00,Application received
1045,305,under_review,2023-06-01 17:33:00,Assigned to review team
1046,305,verified,2023-06-03 00:33:00,Documents verified successfully
1047,305,approved,2023-06-05 14:33:00,Loan approved by underwriter
1048,305,disbursed,2023-06-07 14:33:00,Funds transferred to account
1049,306,submitted,2023-11-11 07:12:00,Application received
1050,306,under_review,2023-11-12 05:12:00,Assigned to review team
1051,306,verified,2023-11-14 20:12:00,Documents verified successfully
1052,306,approved,2023-11-17 18:12:00,Loan approved by underwriter
1053,306,disbursed,2023-11-18 23:12:00,Funds transferred to account
1054,307,submitted,2023-12-13 09:07:00,Application received
1055,307,under_review,2023-12-13 22:07:00,Assigned to review team
1056,307,verified,2023-12-15 01:07:00,Documents verified successfully
1057,307,approved,2023-12-17 18:07:00,Loan approved by underwriter
1058,307,disbursed,2023-12-19 17:07:00,Funds transferred to account
1059,308,submitted,2023-01-27 09:59:00,Application received
1060,308,under_review,2023-01-28 00:59:00,Assigned to review team
1061,308,verified,2023-01-29 19:59:00,Documents verified successfully
1062,308,approved,2023-01-31 16:59:00,Loan approved by underwriter
1063,308,disbursed,2023-02-02 09:59:00,Funds transferred to account
1064,309,submitted,2023-12-06 10:38:00,Application received
1065,309,under_review,2023-12-07 05:38:00,Assigned to review team
1066,309,verified,2023-12-09 02:38:00,Documents verified successfully
1067,309,approved,2023-12-12 02:38:00,Loan approved by underwriter
1068,309,disbursed,2023-12-16 04:38:00,Funds transferred to account
1069,310,submitted,2023-06-03 03:51:00,Application received
1070,310,under_review,2023-06-04 22:51:00,Assigned to review team
1071,310,verified,2023-06-08 08:51:00,Documents verified successfully
1072,310,approved,2023-06-09 17:51:00,Loan approved by underwriter
1073,310,disbursed,2023-06-13 05:51:00,Funds transferred to account
1074,311,submitted,2023-04-04 17:34:00,Application received
1075,311,under_review,2023-04-06 13:34:00,Assigned to review team
1076,311,verified,2023-04-08 22:34:00,Documents verified successfully
1077,311,approved,2023-04-09 16:34:00,Loan approved by underwriter
1078,312,submitted,2023-12-13 03:57:00,Application received
1079,312,under_review,2023-12-13 06:57:00,Assigned to review team
1080,312,verified,2023-12-15 21:57:00,Documents verified successfully
1081,312,approved,2023-12-17 22:57:00,Loan approved by underwriter
1082,312,disbursed,2023-12-21 14:57:00,Funds transferred to account
1083,313,submitted,2023-04-13 12:48:00,Application received
1084,314,submitted,2023-08-22 10:39:00,Application received
1085,314,under_review,2023-08-23 07:39:00,Assigned to review team
1086,315,submitted,2023-01-26 20:24:00,Application received
1087,316,submitted,2023-08-15 16:58:00,Application received
1088,316,under_review,2023-08-16 23:58:00,Assigned to review team
1089,317,submitted,2023-04-04 18:04:00,Application received
1090,317,under_review,2023-04-05 09:04:00,Assigned to review team
1091,317,verified,2023-04-08 20:04:00,Documents verified successfully
1092,317,approved,2023-04-11 14:04:00,Loan approved by underwriter
1093,317,disbursed,2023-04-16 03:04:00,Funds transferred to account
1094,318,submitted,2023-10-29 14:00:00,Application received
1095,318,under_review,2023-10-30 12:00:00,Assigned to review team
1096,319,submitted,2023-12-07 02:31:00,Application received
1097,319,under_review,2023-12-08 11:31:00,Assigned to review team
1098,320,submitted,2023-09-18 20:26:00,Application received
1099,320,under_review,2023-09-18 22:26:00,Assigned to review team
1100,320,verified,2023-09-22 01:26:00,Documents verified successfully
1101,320,approved,2023-09-24 02:26:00,Loan approved by underwriter
1102,320,disbursed,2023-09-26 17:26:00,Funds transferred to account
1103,321,submitted,2023-11-16 09:30:00,Application received
1104,322,submitted,2023-11-16 22:02:00,Application received
1105,322,under_review,2023-11-17 06:02:00,Assigned to review team
1106,322,verified,2023-11-21 05:02:00,Documents verified successfully
1107,322,approved,2023-11-24 03:02:00,Loan approved by underwriter
1108,322,disbursed,2023-11-27 09:02:00,Funds transferred to account
1109,323,submitted,2023-07-12 02:51:00,Application received
1110,323,under_review,2023-07-12 11:51:00,Assigned to review team
1111,323,verified,2023-07-14 17:51:00,Documents verified successfully
1112,324,submitted,2023-10-04 00:00:00,Application received
1113,324,under_review,2023-10-04 02:00:00,Assigned to review team
1114,324,verified,2023-10-07 00:00:00,Documents verified successfully
1115,324,approved,2023-10-09 20:00:00,Loan approved by underwriter
1116,324,disbursed,2023-10-13 02:00:00,Funds transferred to account
1117,325,submitted,2023-02-07 11:43:00,Application received
1118,325,under_review,2023-02-08 07:43:00,Assigned to review team
1119,325,verified,2023-02-12 04:43:00,Documents verified successfully
1120,325,approved,2023-02-14 12:43:00,Loan approved by underwriter
1121,325,disbursed,2023-02-19 09:43:00,Funds transferred to account
1122,326,submitted,2023-10-23 18:58:00,Application received
1123,326,under_review,2023-10-24 18:58:00,Assigned to review team
1124,327,submitted,2023-11-27 20:39:00,Application received
1125,327,under_review,2023-11-28 00:39:00,Assigned to review team
1126,327,verified,2023-11-28 22:39:00,Documents verified successfully
1127,328,submitted,2023-06-06 10:05:00,Application received
1128,329,submitted,2023-07-22 21:18:00,Application received
1129,330,submitted,2023-03-17 02:02:00,Application received
1130,330,under_review,2023-03-18 14:02:00,Assigned to review team
1131,330,verified,2023-03-21 09:02:00,Documents verified successfully
1132,331,submitted,2023-11-30 08:09:00,Application received
1133,331,under_review,2023-12-01 11:09:00,Assigned to review team
1134,331,verified,2023-12-02 01:09:00,Documents verified successfully
1135,331,approved,2023-12-03 23:09:00,Loan approved by underwriter
1136,331,disbursed,2023-12-05 07:09:00,Funds transferred to account
1137,332,submitted,2023-10-12 11:41:00,Application received
1138,332,under_review,2023-10-14 03:41:00,Assigned to review team
1139,333,submitted,2023-12-11 04:15:00,Application received
1140,333,under_review,2023-12-12 10:15:00,Assigned to review team
1141,333,verified,2023-12-13 19:15:00,Documents verified successfully
1142,333,approved,2023-12-14 11:15:00,Loan approved by underwriter
1143,333,disbursed,2023-12-19 10:15:00,Funds transferred to account
1144,334,submitted,2023-07-05 19:43:00,Application received
1145,334,under_review,2023-07-07 01:43:00,Assigned to review team
1146,334,verified,2023-07-10 20:43:00,Documents verified successfully
1147,334,approved,2023-07-13 16:43:00,Loan approved by underwriter
1148,334,disbursed,2023-07-17 21:43:00,Funds transferred to account
1149,335,submitted,2023-02-11 17:54:00,Application received
1150,335,under_review,2023-02-12 02:54:00,Assigned to review team
1151,336,submitted,2023-11-20 21:52:00,Application received
1152,336,under_review,2023-11-22 01:52:00,Assigned to review team
1153,337,submitted,2023-03-19 02:25:00,Application received
1154,337,under_review,2023-03-20 05:25:00,Assigned to review team
1155,338,submitted,2023-09-16 16:42:00,Application received
1156,338,under_review,2023-09-16 18:42:00,Assigned to review team
1157,338,verified,2023-09-17 18:42:00,Documents verified successfully
1158,338,approved,2023-09-19 00:42:00,Loan approved by underwriter
1159,338,disbursed,2023-09-20 10:42:00,Funds transferred to account
1160,339,submitted,2023-03-17 04:46:00,Application received
1161,339,under_review,2023-03-17 21:46:00,Assigned to review team
1162,339,verified,2023-03-18 11:46:00,Documents verified successfully
1163,339,approved,2023-03-21 03:46:00,Loan approved by underwriter
1164,339,disbursed,2023-03-25 22:46:00,Funds transferred to account
1165,340,submitted,2023-05-23 11:16:00,Application received
1166,340,under_review,2023-05-23 14:16:00,Assigned to review team
1167,340,verified,2023-05-26 10:16:00,Documents verified successfully
1168,341,submitted,2023-07-14 22:33:00,Application received
1169,341,under_review,2023-07-15 10:33:00,Assigned to review team
1170,342,submitted,2023-02-11 07:41:00,Application received
1171,343,submitted,2023-06-20 11:07:00,Application received
1172,343,under_review,2023-06-21 23:07:00,Assigned to review team
1173,343,verified,2023-06-22 18:07:00,Documents verified successfully
1174,344,submitted,2023-03-10 11:37:00,Application received
1175,344,under_review,2023-03-11 21:37:00,Assigned to review team
1176,345,submitted,2023-07-30 15:36:00,Application received
1177,345,under_review,2023-07-31 00:36:00,Assigned to review team
1178,345,verified,2023-08-01 19:36:00,Documents verified successfully
1179,345,approved,2023-08-02 10:36:00,Loan approved by underwriter
1180,346,submitted,2023-08-01 12:09:00,Application received
1181,346,under_review,2023-08-02 18:09:00,Assigned to review team
1182,346,verified,2023-08-06 10:09:00,Documents verified successfully
1183,346,approved,2023-08-07 20:09:00,Loan approved by underwriter
1184,346,disbursed,2023-08-12 15:09:00,Funds transferred to account
1185,347,submitted,2023-11-04 01:04:00,Application received
1186,347,under_review,2023-11-05 22:04:00,Assigned to review team
1187,348,submitted,2023-11-07 05:52:00,Application received
1188,348,under_review,2023-11-07 21:52:00,Assigned to review team
1189,348,verified,2023-11-08 10:52:00,Documents verified successfully
1190,349,submitted,2023-02-13 00:38:00,Application received
1191,349,under_review,2023-02-14 00:38:00,Assigned to review team
1192,350,submitted,2023-12-03 18:44:00,Application received
1193,350,under_review,2023-12-05 03:44:00,Assigned to review team
1194,350,verified,2023-12-07 15:44:00,Documents verified successfully
1195,351,submitted,2023-08-07 18:23:00,Application received
1196,351,under_review,2023-08-08 13:23:00,Assigned to review team
1197,351,verified,2023-08-11 11:23:00,Documents verified successfully
1198,352,submitted,2023-08-18 05:10:00,Application received
1199,352,under_review,2023-08-19 08:10:00,Assigned to review team
1200,352,verified,2023-08-22 18:10:00,Documents verified successfully
1201,352,approved,2023-08-24 07:10:00,Loan approved by underwriter
1202,352,disbursed,2023-08-26 12:10:00,Funds transferred to account
1203,353,submitted,2023-11-24 02:51:00,Application received
1204,354,submitted,2023-01-21 15:24:00,Application received
1205,354,under_review,2023-01-23 15:24:00,Assigned to review team
1206,354,verified,2023-01-25 08:24:00,Documents verified successfully
1207,355,submitted,2023-04-02 23:31:00,Application received
1208,355,under_review,2023-04-03 04:31:00,Assigned to review team
1209,355,verified,2023-04-04 02:31:00,Documents verified successfully
1210,355,approved,2023-04-06 22:31:00,Loan approved by underwriter
1211,355,disbursed,2023-04-11 18:31:00,Funds transferred to account
1212,356,submitted,2023-10-29 13:33:00,Application received
1213,356,under_review,2023-10-31 06:33:00,Assigned to review team
1214,357,submitted,2023-05-24 12:38:00,Application received
1215,357,under_review,2023-05-25 22:38:00,Assigned to review team
1216,358,submitted,2023-09-18 00:21:00,Application received
1217,358,under_review,2023-09-19 13:21:00,Assigned to review team
1218,358,verified,2023-09-22 15:21:00,Documents verified successfully
1219,359,submitted,2023-05-05 23:49:00,Application received
1220,359,under_review,2023-05-07 04:49:00,Assigned to review team
1221,359,verified,2023-05-10 12:49:00,Documents verified successfully
1222,360,submitted,2023-04-25 19:44:00,Application received
1223,360,under_review,2023-04-27 06:44:00,Assigned to review team
1224,360,verified,2023-04-28 20:44:00,Documents verified successfully
1225,360,approved,2023-04-29 22:44:00,Loan approved by underwriter
1226,360,disbursed,2023-05-04 09:44:00,Funds transferred to account
1227,361,submitted,2023-02-19 23:43:00,Application received
1228,362,submitted,2023-12-17 06:31:00,Application received
1229,362,under_review,2023-12-19 06:31:00,Assigned to review team
1230,362,verified,2023-12-21 20:31:00,Documents verified successfully
1231,363,submitted,2023-06-13 07:57:00,Application received
1232,363,under_review,2023-06-13 17:57:00,Assigned to review team
1233,364,submitted,2023-09-30 08:30:00,Application received
1234,364,under_review,2023-09-30 11:30:00,Assigned to review team
1235,364,verified,2023-10-02 00:30:00,Documents verified successfully
1236,364,approved,2023-10-02 15:30:00,Loan approved by underwriter
1237,364,disbursed,2023-10-03 20:30:00,Funds transferred to account
1238,365,submitted,2023-08-26 15:44:00,Application received
1239,365,under_review,2023-08-28 07:44:00,Assigned to review team
1240,365,verified,2023-08-30 14:44:00,Documents verified successfully
1241,365,approved,2023-09-02 08:44:00,Loan approved by underwriter
1242,366,submitted,2023-05-16 01:17:00,Application received
1243,366,under_review,2023-05-17 16:17:00,Assigned to review team
1244,366,verified,2023-05-19 21:17:00,Documents verified successfully
1245,366,approved,2023-05-20 20:17:00,Loan approved by underwriter
1246,366,disbursed,2023-05-24 05:17:00,Funds transferred to account
1247,367,submitted,2023-07-26 21:28:00,Application received
1248,367,under_review,2023-07-27 22:28:00,Assigned to review team
1249,368,submitted,2023-07-17 07:09:00,Application received
1250,368,under_review,2023-07-18 11:09:00,Assigned to review team
1251,369,submitted,2023-06-14 15:19:00,Application received
1252,369,under_review,2023-06-15 20:19:00,Assigned to review team
1253,370,submitted,2023-11-21 15:28:00,Application received
1254,370,under_review,2023-11-21 21:28:00,Assigned to review team
1255,371,submitted,2023-12-13 02:31:00,Application received
1256,371,under_review,2023-12-14 09:31:00,Assigned to review team
1257,371,verified,2023-12-17 04:31:00,Documents verified successfully
1258,371,approved,2023-12-19 04:31:00,Loan approved by underwriter
1259,371,disbursed,2023-12-22 23:31:00,Funds transferred to account
1260,372,submitted,2023-11-25 02:26:00,Application received
1261,372,under_review,2023-11-25 04:26:00,Assigned to review team
1262,372,verified,2023-11-27 22:26:00,Documents verified successfully
1263,373,submitted,2024-01-01 19:38:00,Application received
1264,373,under_review,2024-01-03 09:38:00,Assigned to review team
1265,374,submitted,2023-01-13 07:46:00,Application received
1266,374,under_review,2023-01-14 23:46:00,Assigned to review team
1267,374,verified,2023-01-17 04:46:00,Documents verified successfully
1268,374,approved,2023-01-18 06:46:00,Loan approved by underwriter
1269,375,submitted,2023-01-16 13:33:00,Application received
1270,375,under_review,2023-01-17 19:33:00,Assigned to review team
1271,375,verified,2023-01-20 07:33:00,Documents verified successfully
1272,375,approved,2023-01-22 13:33:00,Loan approved by underwriter
1273,375,disbursed,2023-01-26 15:33:00,Funds transferred to account
1274,376,submitted,2023-05-09 12:18:00,Application received
1275,376,under_review,2023-05-09 21:18:00,Assigned to review team
1276,377,submitted,2023-08-29 12:59:00,Application received
1277,377,under_review,2023-08-30 13:59:00,Assigned to review team
1278,377,verified,2023-08-31 03:59:00,Documents verified successfully
1279,378,submitted,2023-10-17 21:33:00,Application received
1280,379,submitted,2023-09-04 03:00:00,Application received
1281,380,submitted,2023-08-14 19:15:00,Application received
1282,380,under_review,2023-08-15 14:15:00,Assigned to review team
1283,380,verified,2023-08-17 00:15:00,Documents verified successfully
1284,380,approved,2023-08-17 10:15:00,Loan approved by underwriter
1285,380,disbursed,2023-08-20 09:15:00,Funds transferred to account
1286,381,submitted,2023-02-23 16:17:00,Application received
1287,381,under_review,2023-02-25 03:17:00,Assigned to review team
1288,382,submitted,2023-09-13 17:29:00,Application received
1289,382,under_review,2023-09-14 20:29:00,Assigned to review team
1290,382,verified,2023-09-15 11:29:00,Documents verified successfully
1291,383,submitted,2023-04-05 09:57:00,Application received
1292,383,under_review,2023-04-07 01:57:00,Assigned to review team
1293,383,verified,2023-04-08 17:57:00,Documents verified successfully
1294,384,submitted,2023-03-24 18:46:00,Application received
1295,384,under_review,2023-03-26 06:46:00,Assigned to review team
1296,385,submitted,2023-01-25 14:50:00,Application received
1297,385,under_review,2023-01-26 08:50:00,Assigned to review team
1298,385,verified,2023-01-27 08:50:00,Documents verified successfully
1299,386,submitted,2023-06-24 13:03:00,Application received
1300,386,under_review,2023-06-25 00:03:00,Assigned to review team
1301,386,verified,2023-06-27 00:03:00,Documents verified successfully
1302,386,approved,2023-06-28 20:03:00,Loan approved by underwriter
1303,386,disbursed,2023-07-02 14:03:00,Funds transferred to account
1304,387,submitted,2023-11-29 19:51:00,Application received
1305,387,under_review,2023-12-01 15:51:00,Assigned to review team
1306,388,submitted,2023-09-08 08:28:00,Application received
1307,389,submitted,2023-11-06 08:10:00,Application received
1308,389,under_review,2023-11-07 06:10:00,Assigned to review team
1309,390,submitted,2023-04-07 09:39:00,Application received
1310,391,submitted,2023-12-16 20:49:00,Application received
1311,391,under_review,2023-12-17 15:49:00,Assigned to review team
1312,391,verified,2023-12-19 11:49:00,Documents verified successfully
1313,392,submitted,2023-01-25 20:11:00,Application received
1314,392,under_review,2023-01-27 07:11:00,Assigned to review team
1315,392,verified,2023-01-30 16:11:00,Documents verified successfully
1316,392,approved,2023-01-31 13:11:00,Loan approved by underwriter
1317,392,disbursed,2023-02-03 22:11:00,Funds transferred to account
1318,393,submitted,2023-09-30 11:44:00,Application received
1319,393,under_review,2023-10-01 21:44:00,Assigned to review team
1320,393,verified,2023-10-03 10:44:00,Documents verified successfully
1321,393,approved,2023-10-03 22:44:00,Loan approved by underwriter
1322,393,disbursed,2023-10-06 21:44:00,Funds transferred to account
1323,394,submitted,2023-09-28 21:15:00,Application received
1324,394,under_review,2023-09-30 14:15:00,Assigned to review team
1325,395,submitted,2023-12-13 18:44:00,Application received
1326,395,under_review,2023-12-14 21:44:00,Assigned to review team
1327,396,submitted,2023-11-05 14:59:00,Application received
1328,396,under_review,2023-11-06 11:59:00,Assigned to review team
1329,396,verified,2023-11-08 14:59:00,Documents verified successfully
1330,396,approved,2023-11-11 00:59:00,Loan approved by underwriter
1331,396,disbursed,2023-11-12 20:59:00,Funds transferred to account
1332,397,submitted,2023-10-17 06:13:00,Application received
1333,397,under_review,2023-10-18 06:13:00,Assigned to review team
1334,397,verified,2023-10-19 09:13:00,Documents verified successfully
1335,397,approved,2023-10-21 08:13:00,Loan approved by underwriter
1336,397,disbursed,2023-10-25 16:13:00,Funds transferred to account
1337,398,submitted,2023-11-02 16:33:00,Application received
1338,398,under_review,2023-11-03 01:33:00,Assigned to review team
1339,398,verified,2023-11-05 08:33:00,Documents verified successfully
1340,398,approved,2023-11-08 01:33:00,Loan approved by underwriter
1341,398,disbursed,2023-11-10 05:33:00,Funds transferred to account
1342,399,submitted,2023-09-20 13:36:00,Application received
1343,399,under_review,2023-09-22 05:36:00,Assigned to review team
1344,399,verified,2023-09-25 00:36:00,Documents verified successfully
1345,399,approved,2023-09-26 14:36:00,Loan approved by underwriter
1346,399,disbursed,2023-09-28 00:36:00,Funds transferred to account
1347,400,submitted,2023-05-09 18:16:00,Application received
1348,400,under_review,2023-05-10 10:16:00,Assigned to review team
1349,400,verified,2023-05-13 12:16:00,Documents verified successfully
1350,400,approved,2023-05-13 23:16:00,Loan approved by underwriter
1351,400,disbursed,2023-05-15 14:16:00,Funds transferred to account
1352,401,submitted,2023-04-02 01:52:00,Application received
1353,401,under_review,2023-04-02 05:52:00,Assigned to review team
1354,401,verified,2023-04-02 21:52:00,Documents verified successfully
1355,402,submitted,2023-11-22 01:03:00,Application received
1356,402,under_review,2023-11-23 19:03:00,Assigned to review team
1357,403,submitted,2023-12-14 00:25:00,Application received
1358,403,under_review,2023-12-15 00:25:00,Assigned to review team
1359,403,verified,2023-12-17 05:25:00,Documents verified successfully
1360,404,submitted,2023-06-24 06:30:00,Application received
1361,404,under_review,2023-06-25 19:30:00,Assigned to review team
1362,404,verified,2023-06-27 05:30:00,Documents verified successfully
1363,404,approved,2023-06-28 16:30:00,Loan approved by underwriter
1364,404,disbursed,2023-07-01 08:30:00,Funds transferred to account
1365,405,submitted,2023-09-06 21:12:00,Application received
1366,405,under_review,2023-09-07 15:12:00,Assigned to review team
1367,406,submitted,2023-12-04 08:49:00,Application received
1368,406,under_review,2023-12-04 22:49:00,Assigned to review team
1369,406,verified,2023-12-06 23:49:00,Documents verified successfully
1370,406,approved,2023-12-07 16:49:00,Loan approved by underwriter
1371,406,disbursed,2023-12-09 10:49:00,Funds transferred to account
1372,407,submitted,2023-05-30 00:21:00,Application received
1373,407,under_review,2023-05-31 02:21:00,Assigned to review team
1374,407,verified,2023-06-02 07:21:00,Documents verified successfully
1375,408,submitted,2023-10-10 05:48:00,Application received
1376,409,submitted,2023-12-07 08:42:00,Application received
1377,410,submitted,2024-01-02 12:02:00,Application received
1378,410,under_review,2024-01-02 23:02:00,Assigned to review team
1379,411,submitted,2023-07-04 16:19:00,Application received
1380,411,under_review,2023-07-06 06:19:00,Assigned to review team
1381,412,submitted,2023-05-26 15:09:00,Application received
1382,412,under_review,2023-05-27 16:09:00,Assigned to review team
1383,412,verified,2023-05-29 20:09:00,Documents verified successfully
1384,413,submitted,2023-10-15 01:46:00,Application received
1385,413,under_review,2023-10-15 09:46:00,Assigned to review team
1386,413,verified,2023-10-17 02:46:00,Documents verified successfully
